7.136E-01	1.737E+00	3.887E-01	1.263E+01	-1.594E+02	9.818E+00
7.126E-01	1.740E+00	3.898E-01	1.265E+01	-1.598E+02	9.859E+00
7.098E-01	1.747E+00	3.928E-01	1.270E+01	-1.611E+02	9.977E+00
7.086E-01	1.750E+00	3.941E-01	1.272E+01	-1.617E+02	1.003E+01
7.060E-01	1.756E+00	3.970E-01	1.277E+01	-1.629E+02	1.014E+01
7.046E-01	1.760E+00	3.985E-01	1.280E+01	-1.636E+02	1.020E+01
7.022E-01	1.766E+00	4.012E-01	1.284E+01	-1.647E+02	1.030E+01
7.006E-01	1.770E+00	4.030E-01	1.287E+01	-1.655E+02	1.037E+01
6.983E-01	1.775E+00	4.055E-01	1.291E+01	-1.666E+02	1.047E+01
6.966E-01	1.780E+00	4.074E-01	1.295E+01	-1.674E+02	1.055E+01
6.945E-01	1.785E+00	4.099E-01	1.299E+01	-1.684E+02	1.064E+01
6.927E-01	1.790E+00	4.119E-01	1.302E+01	-1.693E+02	1.073E+01
6.907E-01	1.795E+00	4.143E-01	1.306E+01	-1.703E+02	1.082E+01
6.889E-01	1.800E+00	4.164E-01	1.309E+01	-1.713E+02	1.090E+01
6.869E-01	1.805E+00	4.188E-01	1.313E+01	-1.723E+02	1.100E+01
6.851E-01	1.810E+00	4.209E-01	1.317E+01	-1.732E+02	1.109E+01
6.830E-01	1.815E+00	4.234E-01	1.321E+01	-1.742E+02	1.118E+01
6.813E-01	1.820E+00	4.255E-01	1.324E+01	-1.751E+02	1.127E+01
6.792E-01	1.825E+00	4.281E-01	1.328E+01	-1.763E+02	1.137E+01
6.776E-01	1.830E+00	4.301E-01	1.332E+01	-1.771E+02	1.145E+01
6.754E-01	1.836E+00	4.329E-01	1.336E+01	-1.783E+02	1.156E+01
6.739E-01	1.840E+00	4.347E-01	1.339E+01	-1.791E+02	1.164E+01
6.716E-01	1.846E+00	4.377E-01	1.344E+01	-1.804E+02	1.176E+01
6.703E-01	1.850E+00	4.393E-01	1.346E+01	-1.811E+02	1.183E+01
6.677E-01	1.857E+00	4.426E-01	1.352E+01	-1.825E+02	1.196E+01
6.667E-01	1.860E+00	4.440E-01	1.354E+01	-1.831E+02	1.202E+01
6.639E-01	1.868E+00	4.476E-01	1.359E+01	-1.846E+02	1.217E+01
6.631E-01	1.870E+00	4.487E-01	1.361E+01	-1.851E+02	1.221E+01
6.601E-01	1.878E+00	4.527E-01	1.367E+01	-1.868E+02	1.238E+01
6.596E-01	1.880E+00	4.534E-01	1.369E+01	-1.871E+02	1.241E+01
6.562E-01	1.889E+00	4.579E-01	1.376E+01	-1.890E+02	1.260E+01
6.561E-01	1.890E+00	4.581E-01	1.376E+01	-1.891E+02	1.261E+01
6.543E-01	1.895E+00	4.605E-01	1.380E+01	-1.901E+02	1.271E+01
6.526E-01	1.900E+00	4.629E-01	1.383E+01	-1.911E+02	1.280E+01
6.505E-01	1.906E+00	4.658E-01	1.388E+01	-1.924E+02	1.293E+01
6.492E-01	1.910E+00	4.677E-01	1.391E+01	-1.932E+02	1.301E+01
6.467E-01	1.917E+00	4.713E-01	1.396E+01	-1.947E+02	1.316E+01
6.458E-01	1.920E+00	4.725E-01	1.398E+01	-1.952E+02	1.321E+01
6.429E-01	1.929E+00	4.768E-01	1.405E+01	-1.971E+02	1.339E+01
6.425E-01	1.930E+00	4.773E-01	1.405E+01	-1.973E+02	1.342E+01
6.409E-01	1.934E+00	4.796E-01	1.409E+01	-1.983E+02	1.351E+01
6.392E-01	1.940E+00	4.822E-01	1.413E+01	-1.994E+02	1.362E+01
6.371E-01	1.946E+00	4.852E-01	1.417E+01	-2.007E+02	1.376E+01
6.359E-01	1.950E+00	4.871E-01	1.420E+01	-2.015E+02	1.383E+01
6.333E-01	1.958E+00	4.910E-01	1.426E+01	-2.031E+02	1.400E+01
6.327E-01	1.960E+00	4.920E-01	1.428E+01	-2.036E+02	1.405E+01
6.295E-01	1.970E+00	4.969E-01	1.435E+01	-2.056E+02	1.426E+01
6.294E-01	1.970E+00	4.969E-01	1.435E+01	-2.057E+02	1.426E+01
6.275E-01	1.976E+00	4.999E-01	1.439E+01	-2.069E+02	1.439E+01
6.263E-01	1.980E+00	5.019E-01	1.442E+01	-2.078E+02	1.448E+01
6.237E-01	1.988E+00	5.059E-01	1.448E+01	-2.095E+02	1.465E+01
6.231E-01	1.990E+00	5.069E-01	1.450E+01	-2.099E+02	1.470E+01
6.218E-01	1.994E+00	5.090E-01	1.453E+01	-2.108E+02	1.479E+01
6.200E-01	2.000E+00	5.119E-01	1.457E+01	-2.121E+02	1.492E+01
6.180E-01	2.006E+00	5.152E-01	1.462E+01	-2.134E+02	1.506E+01
6.142E-01	2.019E+00	5.215E-01	1.471E+01	-2.162E+02	1.534E+01
6.122E-01	2.025E+00	5.247E-01	1.476E+01	-2.175E+02	1.549E+01
6.084E-01	2.038E+00	5.312E-01	1.485E+01	-2.203E+02	1.578E+01
6.065E-01	2.044E+00	5.345E-01	1.490E+01	-2.217E+02	1.593E+01
6.027E-01	2.057E+00	5.412E-01	1.500E+01	-2.246E+02	1.623E+01
6.008E-01	2.064E+00	5.446E-01	1.504E+01	-2.260E+02	1.639E+01
5.969E-01	2.077E+00	5.515E-01	1.514E+01	-2.289E+02	1.670E+01
5.950E-01	2.084E+00	5.549E-01	1.519E+01	-2.304E+02	1.686E+01
5.912E-01	2.097E+00	5.620E-01	1.529E+01	-2.335E+02	1.719E+01
5.893E-01	2.104E+00	5.656E-01	1.534E+01	-2.350E+02	1.735E+01
5.855E-01	2.118E+00	5.729E-01	1.544E+01	-2.381E+02	1.769E+01
5.835E-01	2.125E+00	5.766E-01	1.549E+01	-2.397E+02	1.787E+01
5.797E-01	2.139E+00	5.841E-01	1.560E+01	-2.429E+02	1.822E+01
5.778E-01	2.146E+00	5.880E-01	1.565E+01	-2.445E+02	1.840E+01
5.759E-01	2.153E+00	5.918E-01	1.570E+01	-2.462E+02	1.858E+01
5.721E-01	2.167E+00	5.996E-01	1.581E+01	-2.495E+02	1.896E+01
5.702E-01	2.175E+00	6.036E-01	1.586E+01	-2.512E+02	1.915E+01
5.663E-01	2.189E+00	6.116E-01	1.597E+01	-2.546E+02	1.953E+01
5.644E-01	2.197E+00	6.157E-01	1.602E+01	-2.564E+02	1.973E+01
5.625E-01	2.204E+00	6.199E-01	1.608E+01	-2.581E+02	1.993E+01
5.587E-01	2.219E+00	6.283E-01	1.619E+01	-2.617E+02	2.034E+01
5.568E-01	2.227E+00	6.325E-01	1.625E+01	-2.635E+02	2.055E+01
5.548E-01	2.235E+00	6.368E-01	1.630E+01	-2.653E+02	2.076E+01
5.529E-01	2.242E+00	6.412E-01	1.636E+01	-2.672E+02	2.098E+01
5.491E-01	2.258E+00	6.500E-01	1.647E+01	-2.710E+02	2.142E+01
5.472E-01	2.266E+00	6.545E-01	1.653E+01	-2.729E+02	2.164E+01
5.453E-01	2.274E+00	6.590E-01	1.659E+01	-2.748E+02	2.187E+01
5.434E-01	2.282E+00	6.636E-01	1.665E+01	-2.767E+02	2.210E+01
5.395E-01	2.298E+00	6.729E-01	1.677E+01	-2.807E+02	2.257E+01
5.376E-01	2.306E+00	6.777E-01	1.683E+01	-2.827E+02	2.281E+01
5.357E-01	2.314E+00	6.824E-01	1.689E+01	-2.848E+02	2.305E+01
5.338E-01	2.323E+00	6.873E-01	1.695E+01	-2.868E+02	2.330E+01
5.300E-01	2.339E+00	6.971E-01	1.707E+01	-2.910E+02	2.380E+01
5.281E-01	2.348E+00	7.021E-01	1.714E+01	-2.931E+02	2.406E+01
5.261E-01	2.356E+00	7.071E-01	1.720E+01	-2.953E+02	2.432E+01
5.242E-01	2.365E+00	7.122E-01	1.726E+01	-2.975E+02	2.459E+01
5.223E-01	2.374E+00	7.174E-01	1.733E+01	-2.996E+02	2.486E+01
5.204E-01	2.382E+00	7.226E-01	1.739E+01	-3.019E+02	2.513E+01
5.185E-01	2.391E+00	7.279E-01	1.745E+01	-3.041E+02	2.541E+01
5.147E-01	2.409E+00	7.386E-01	1.759E+01	-3.087E+02	2.598E+01
5.128E-01	2.418E+00	7.440E-01	1.765E+01	-3.110E+02	2.627E+01
5.108E-01	2.427E+00	7.495E-01	1.772E+01	-3.133E+02	2.656E+01
5.089E-01	2.436E+00	7.551E-01	1.778E+01	-3.157E+02	2.686E+01
5.070E-01	2.445E+00	7.607E-01	1.785E+01	-3.181E+02	2.716E+01
5.051E-01	2.455E+00	7.664E-01	1.792E+01	-3.205E+02	2.747E+01
5.032E-01	2.464E+00	7.722E-01	1.799E+01	-3.230E+02	2.778E+01
5.013E-01	2.473E+00	7.780E-01	1.806E+01	-3.254E+02	2.810E+01
4.994E-01	2.483E+00	7.839E-01	1.813E+01	-3.280E+02	2.842E+01
4.974E-01	2.492E+00	7.899E-01	1.820E+01	-3.305E+02	2.875E+01
4.955E-01	2.502E+00	7.959E-01	1.827E+01	-3.330E+02	2.908E+01
4.936E-01	2.512E+00	8.020E-01	1.834E+01	-3.357E+02	2.942E+01
4.917E-01	2.522E+00	8.082E-01	1.841E+01	-3.383E+02	2.976E+01
4.898E-01	2.531E+00	8.145E-01	1.848E+01	-3.409E+02	3.011E+01
4.879E-01	2.541E+00	8.208E-01	1.856E+01	-3.436E+02	3.046E+01
